source,rel_type,target,source_type,target_type
C0265223,has_phenotype,C4230640,phenotype,phenotype
C0265223,has_phenotype,C4280591,phenotype,phenotype
C0265223,has_phenotype,C5539400,phenotype,phenotype
GO:0045701,is_a,GO:0045596,function,function
30001,involved_in,GO:0036211,protein,function
30001,involved_in,GO:0030070,protein,function
C5394354,has_phenotype,C0040485,phenotype,phenotype
C5394354,has_phenotype,C0266483,phenotype,phenotype
C5394354,has_phenotype,C0424323,phenotype,phenotype
C5394354,has_phenotype,C3714756,phenotype,phenotype
23545,interacts_with,51651,protein,protein
23545,interacts_with,8992,protein,protein
23545,interacts_with,55624,protein,protein
23545,interacts_with,537,protein,protein
23545,interacts_with,53,protein,protein
23545,involved_in,GO:1902600,protein,function
23545,involved_in,GO:0007035,protein,function
23545,is_annotated_to,C0010495,protein,phenotype
23545,is_annotated_to,C3714756,protein,phenotype
23545,is_annotated_to,C0026827,protein,phenotype
23545,is_annotated_to,C1854301,protein,phenotype
23545,is_annotated_to,C0015934,protein,phenotype
23545,is_annotated_to,C0009081,protein,phenotype
23545,is_annotated_to,C0266464,protein,phenotype
23545,is_annotated_to,C1856714,protein,phenotype
23545,is_annotated_to,C4476553,protein,phenotype
23545,is_annotated_to,C4476632,protein,phenotype
23545,is_annotated_to,C2037047,protein,phenotype
23545,is_annotated_to,C4073184,protein,phenotype
11159,involved_in,GO:0006886,protein,function
C0010495,is_a,C0029574,phenotype,phenotype
C0010495,has_annotated,10526,phenotype,protein
C0010495,has_annotated,51594,phenotype,protein
C0010495,has_annotated,5831,phenotype,protein
C0010495,has_annotated,5831,phenotype,protein
C0010495,has_annotated,23545,phenotype,protein
C0010495,has_annotated,537,phenotype,protein
54874,interacts_with,9912,protein,protein
54874,interacts_with,51343,protein,protein
54874,located_in,GO:0005938,protein,function
C4022133,has_annotated,22856,phenotype,protein
1749,interacts_with,3224,protein,protein
1749,interacts_with,1746,protein,protein
1749,involved_in,GO:0048646,protein,function
1749,involved_in,GO:0030154,protein,function
1749,involved_in,GO:0045893,protein,function
1749,involved_in,GO:0008283,protein,function
1749,involved_in,GO:0030509,protein,function
1749,involved_in,GO:0006357,protein,function
1749,involved_in,GO:0060325,protein,function
1749,is_annotated_to,C0857379,protein,phenotype
1749,is_annotated_to,C0003076,protein,phenotype
1749,is_annotated_to,C3714756,protein,phenotype
GO:2000424,is_a,GO:2000422,function,function
C1835852,has_phenotype,C3714756,phenotype,phenotype
C2239176,has_annotated,5395,phenotype,protein
C2239176,has_annotated,5450,phenotype,protein
C2239176,has_annotated,841,phenotype,protein
C2239176,has_annotated,8647,phenotype,protein
C2239176,has_annotated,83932,phenotype,protein
C2239176,has_annotated,10507,phenotype,protein
C2239176,has_annotated,2542,phenotype,protein
C2239176,has_annotated,540,phenotype,protein
C2239176,has_annotated,2153,phenotype,protein
C2239176,has_phenotype,C0018994,phenotype,phenotype
C2239176,has_phenotype,C0020437,phenotype,phenotype
C2239176,has_phenotype,C0020625,phenotype,phenotype
C2239176,has_phenotype,C0086565,phenotype,phenotype
C2239176,has_phenotype,C0151603,phenotype,phenotype
C2239176,has_phenotype,C0151766,phenotype,phenotype
C2239176,has_phenotype,C2239176,phenotype,phenotype
8451,interacts_with,55832,protein,protein
8451,interacts_with,4738,protein,protein
8451,interacts_with,23450,protein,protein
8451,interacts_with,10980,protein,protein
8451,interacts_with,7089,protein,protein
8451,interacts_with,1789,protein,protein
8451,interacts_with,26043,protein,protein
8451,interacts_with,3205,protein,protein
8451,interacts_with,26118,protein,protein
8451,interacts_with,54165,protein,protein
8451,interacts_with,50717,protein,protein
8451,interacts_with,10642,protein,protein
8451,interacts_with,285556,protein,protein
8451,interacts_with,55628,protein,protein
8451,interacts_with,2521,protein,protein
8451,interacts_with,3857,protein,protein
8451,interacts_with,5706,protein,protein
8451,interacts_with,10456,protein,protein
8451,interacts_with,3959,protein,protein
8451,interacts_with,26986,protein,protein
8451,interacts_with,5518,protein,protein
8451,interacts_with,1660,protein,protein
8451,interacts_with,3329,protein,protein
8451,interacts_with,6135,protein,protein
8451,interacts_with,6188,protein,protein
8451,interacts_with,7072,protein,protein
8451,interacts_with,57521,protein,protein
8451,interacts_with,23142,protein,protein
8451,interacts_with,26136,protein,protein
8451,interacts_with,51547,protein,protein
8451,interacts_with,149628,protein,protein
8451,interacts_with,6129,protein,protein
8451,interacts_with,100290337,protein,protein
8451,interacts_with,1938,protein,protein
8451,interacts_with,6132,protein,protein
8451,interacts_with,648,protein,protein
8451,interacts_with,26959,protein,protein
8451,interacts_with,9616,protein,protein
8451,interacts_with,8065,protein,protein
8451,involved_in,GO:0008283,protein,function
8451,involved_in,GO:0042254,protein,function
8451,enables,GO:0030674,protein,function
8451,part_of,GO:0080008,protein,function
C4760764,has_phenotype,C0009081,phenotype,phenotype
C4760764,has_phenotype,C0018817,phenotype,phenotype
C4760764,has_phenotype,C0022410,phenotype,phenotype
C4760764,has_phenotype,C0024636,phenotype,phenotype
C4760764,has_phenotype,C0029410,phenotype,phenotype
C4760764,has_phenotype,C0042345,phenotype,phenotype
C4760764,has_phenotype,C0149931,phenotype,phenotype
C4760764,has_phenotype,C0162154,phenotype,phenotype
C4760764,has_phenotype,C0410652,phenotype,phenotype
C4760764,has_phenotype,C0917996,phenotype,phenotype
C4760764,has_phenotype,C4759713,phenotype,phenotype
C1862264,has_phenotype,C0005745,phenotype,phenotype
C1862264,has_phenotype,C1167713,phenotype,phenotype
C1862264,has_phenotype,C1868571,phenotype,phenotype
C4304540,has_phenotype,C0018816,phenotype,phenotype
C4304540,has_phenotype,C0026827,phenotype,phenotype
C4304540,has_phenotype,C0221210,phenotype,phenotype
C4304540,has_phenotype,C0239676,phenotype,phenotype
C4304540,has_phenotype,C0578038,phenotype,phenotype
C4304540,has_phenotype,C1298695,phenotype,phenotype
C4304540,has_phenotype,C3552463,phenotype,phenotype
C4304540,has_phenotype,C5539400,phenotype,phenotype
4864,interacts_with,55366,protein,protein
4864,involved_in,GO:0031579,protein,function
4864,involved_in,GO:0008206,protein,function
4864,involved_in,GO:0007041,protein,function
4864,involved_in,GO:0016242,protein,function
4864,located_in,GO:0070062,protein,function
4864,is_annotated_to,C3714756,protein,phenotype
4864,is_annotated_to,C0026827,protein,phenotype
4864,is_annotated_to,C0542223,protein,phenotype
4864,is_annotated_to,C1850496,protein,phenotype
4864,is_annotated_to,C0206132,protein,phenotype
4864,is_annotated_to,C3554568,protein,phenotype
4864,associated_with,C0520966,protein,phenotype
4864,associated_with,C0750940,protein,phenotype
2779,involved_in,GO:0009416,protein,function
2779,involved_in,GO:0051344,protein,function
2779,involved_in,GO:0008283,protein,function
2779,involved_in,GO:0009642,protein,function
2779,located_in,GO:0032391,protein,function
2779,located_in,GO:0042622,protein,function
2779,is_annotated_to,C4551714,protein,phenotype
2779,is_annotated_to,C0234629,protein,phenotype
2779,associated_with,C3495587,protein,phenotype
GO:1990200,is_a,GO:0032991,function,function
3347,interacts_with,653247,protein,protein
3347,interacts_with,83637,protein,protein
3347,interacts_with,2312,protein,protein
3347,interacts_with,23007,protein,protein
4015,involved_in,GO:0030199,protein,function
4015,involved_in,GO:0036211,protein,function
4015,involved_in,GO:1990869,protein,function
4015,part_of,GO:0005581,protein,function
4015,is_annotated_to,C0020538,protein,phenotype
4015,associated_with,C0008312,protein,phenotype
C4023752,has_annotated,8468,phenotype,protein
C4023752,has_annotated,9275,phenotype,protein
C4023752,has_annotated,9031,phenotype,protein
C4023752,has_annotated,9569,phenotype,protein
6924,interacts_with,9135,protein,protein
6924,interacts_with,4591,protein,protein
6924,interacts_with,11275,protein,protein
6924,interacts_with,4163,protein,protein
6924,interacts_with,7428,protein,protein
6924,interacts_with,8065,protein,protein
6924,interacts_with,9412,protein,protein
6924,interacts_with,26118,protein,protein
6924,interacts_with,125115,protein,protein
6924,involved_in,GO:0006357,protein,function
C0240543,has_annotated,4329,phenotype,protein
C0240543,has_annotated,84720,phenotype,protein
C0240543,has_annotated,79753,phenotype,protein
C0240543,has_annotated,9702,phenotype,protein
C0240543,has_annotated,26173,phenotype,protein
C0240543,has_annotated,57572,phenotype,protein
C0240543,has_annotated,116931,phenotype,protein
C0240543,has_annotated,2137,phenotype,protein
C0240543,has_annotated,2290,phenotype,protein
C0240543,has_annotated,9968,phenotype,protein
C0240543,has_annotated,7750,phenotype,protein
C0240543,has_annotated,9757,phenotype,protein
C0240543,has_annotated,83932,phenotype,protein
C0240543,has_annotated,5831,phenotype,protein
C0240543,has_annotated,6309,phenotype,protein
C0240543,has_annotated,1822,phenotype,protein
C4023400,has_annotated,65057,phenotype,protein
401466,involved_in,GO:0042254,protein,function
C3809008,has_phenotype,C0023882,phenotype,phenotype
C3809008,has_phenotype,C1854301,phenotype,phenotype
C3809008,has_phenotype,C2673700,phenotype,phenotype
C1839797,has_annotated,22856,phenotype,protein
C1839797,has_annotated,9968,phenotype,protein
C1839797,has_annotated,26173,phenotype,protein
C1839797,has_annotated,7020,phenotype,protein
C1839797,has_annotated,6792,phenotype,protein
C0432230,has_phenotype,C0231679,phenotype,phenotype
C0432230,has_phenotype,C1836184,phenotype,phenotype
C0432230,has_phenotype,C1866239,phenotype,phenotype
C4025651,has_annotated,2778,phenotype,protein
C4025651,has_annotated,3767,phenotype,protein
151254,interacts_with,64769,protein,protein
151254,interacts_with,89,protein,protein
151254,interacts_with,9093,protein,protein
151254,interacts_with,1039,protein,protein
151254,interacts_with,125115,protein,protein
151254,interacts_with,10464,protein,protein
151254,interacts_with,7186,protein,protein
C1846164,has_phenotype,C4021985,phenotype,phenotype
C1405854,has_phenotype,C0152191,phenotype,phenotype
C1405854,has_phenotype,C0311338,phenotype,phenotype
C1405854,has_phenotype,C3278975,phenotype,phenotype
GO:0030897,is_a,GO:0098796,function,function
C4082172,has_annotated,57572,phenotype,protein
C4082172,has_annotated,1282,phenotype,protein
C4082172,has_annotated,285203,phenotype,protein
23285,interacts_with,114823,protein,protein
23285,interacts_with,10073,protein,protein
23285,interacts_with,58513,protein,protein
23285,interacts_with,64062,protein,protein
23285,interacts_with,23499,protein,protein
GO:0089706,is_a,GO:1903352,function,function
GO:0034411,is_a,GO:0034410,function,function
221150,interacts_with,3850,protein,protein
221150,interacts_with,29079,protein,protein
221150,interacts_with,8546,protein,protein
221150,interacts_with,5604,protein,protein
221150,involved_in,GO:0007059,protein,function
221150,located_in,GO:0005876,protein,function
221150,is_active_in,GO:0005876,protein,function
7225,interacts_with,3710,protein,protein
7225,interacts_with,5592,protein,protein
7225,involved_in,GO:0070588,protein,function
7225,enables,GO:0005261,protein,function
7225,is_annotated_to,C0033687,protein,phenotype
7225,associated_with,C0033687,protein,phenotype
7225,is_annotated_to,C0020538,protein,phenotype
7225,is_annotated_to,C0027721,protein,phenotype
C0011436,has_annotated,375056,phenotype,protein
C0011436,has_phenotype,C4020817,phenotype,phenotype
9926,interacts_with,25923,protein,protein
9926,interacts_with,728378,protein,protein
9926,involved_in,GO:0019432,protein,function
7518,interacts_with,3981,protein,protein
7518,interacts_with,6419,protein,protein
7518,interacts_with,8562,protein,protein
7518,interacts_with,27072,protein,protein
7518,interacts_with,126917,protein,protein
7518,interacts_with,29079,protein,protein
7518,interacts_with,55655,protein,protein
7518,interacts_with,7518,protein,protein
7518,interacts_with,7518,protein,protein
7518,involved_in,GO:0006303,protein,function
7518,is_annotated_to,C0238207,protein,phenotype
7518,is_annotated_to,C0578038,protein,phenotype
7518,is_annotated_to,C0239676,protein,phenotype
7518,is_annotated_to,C3714756,protein,phenotype
7518,is_annotated_to,C0015934,protein,phenotype
7518,is_annotated_to,C3714745,protein,phenotype
7518,is_annotated_to,C1839798,protein,phenotype
7518,is_annotated_to,C0742028,protein,phenotype
7518,is_annotated_to,C0041834,protein,phenotype
400258,interacts_with,131920,protein,protein
400258,interacts_with,79022,protein,protein
400258,interacts_with,9166,protein,protein
400629,involved_in,GO:0007283,protein,function
400629,involved_in,GO:0030154,protein,function
7139,interacts_with,7139,protein,protein
7139,interacts_with,7139,protein,protein
7139,interacts_with,5607,protein,protein
7139,interacts_with,6789,protein,protein
7139,interacts_with,5525,protein,protein
7139,involved_in,GO:0032780,protein,function
7139,enables,GO:0030674,protein,function
7139,is_annotated_to,C3806482,protein,phenotype
7139,is_annotated_to,C0040961,protein,phenotype
7139,is_annotated_to,C0748427,protein,phenotype
7139,is_annotated_to,C4531194,protein,phenotype
7139,associated_with,C0007222,protein,phenotype
7139,associated_with,C0027540,protein,phenotype
147949,involved_in,GO:0006357,protein,function
8266,interacts_with,54439,protein,protein
8266,interacts_with,9524,protein,protein
8266,interacts_with,64795,protein,protein
8266,interacts_with,55072,protein,protein
8266,interacts_with,4670,protein,protein
8266,interacts_with,26986,protein,protein
8266,interacts_with,4223,protein,protein
8266,interacts_with,8473,protein,protein
8266,interacts_with,7278,protein,protein
8266,interacts_with,50628,protein,protein
8266,interacts_with,8625,protein,protein
8266,interacts_with,6189,protein,protein
8266,interacts_with,4218,protein,protein
8266,interacts_with,55379,protein,protein
8266,interacts_with,6161,protein,protein
8266,interacts_with,267,protein,protein
8266,interacts_with,6748,protein,protein
8266,interacts_with,2521,protein,protein
8266,interacts_with,5036,protein,protein
8266,interacts_with,6135,protein,protein
8266,interacts_with,1938,protein,protein
8266,interacts_with,9618,protein,protein
8266,interacts_with,291,protein,protein
8266,interacts_with,3329,protein,protein
8266,interacts_with,10994,protein,protein
8266,interacts_with,6132,protein,protein
8266,interacts_with,6129,protein,protein
8266,interacts_with,6188,protein,protein
8266,interacts_with,25929,protein,protein
8266,interacts_with,3945,protein,protein
8266,interacts_with,6206,protein,protein
8266,involved_in,GO:0031647,protein,function
8266,involved_in,GO:0036211,protein,function
54474,interacts_with,84832,protein,protein
54474,interacts_with,125115,protein,protein
