geneId,diseaseId,Label
9126,C4551851,1
213,C0002994,1
6660,C4225284,0
1959,C0553580,1
5192,C0282527,1
8332,C0162700,0
1728,C0008370,1
6662,C0031900,1
5213,C3279791,0
5519,C1850555,0
134218,C4016215,0
945,C1970822,0
3043,C3889261,1
860,C1834570,0
836,C1876165,1
442915,C0009917,0
7139,C0242698,1
2780,C0234133,0
2521,C0002736,1
847,C0027055,1
990,C4225330,0
4535,C0009918,0
1956,C0751362,0
2744,C2751630,0
55780,C1868720,1
5454,C0878677,0
23395,C0685838,1
5885,C4746777,0
200424,C3554599,0
1299,C1851102,0
253017,C2677794,1
71,C1970281,1
1969,C1861825,1
5742,C2751535,1
3691,C0079295,1
692088,C4225186,0
5468,C0085278,1
5594,C0007786,1
51194,C1394891,0
79571,C0031391,1
9547,C0796218,0
4714,C1868597,0
275,C0751747,1
9148,C0235946,0
538,C0422837,1
5724,C1834559,0
51780,C2314896,0
6840,C0026998,1
5743,C0027651,1
2729,C0750905,1
5158,C3495587,1
121278,C0035508,0
55644,C4539881,0
3670,C1298692,0
8547,C0272242,1
2720,C3280226,0
3945,C0027645,0
2249,C1853710,0
4633,C3809910,0
3735,C0154748,0
407017,C4518333,0
6817,C0271708,0
1408,C1175175,0
5428,C4225153,1
81704,C0270854,0
149775,C0268436,1
673,C0431129,1
2623,C1839161,1
7942,C1851841,0
7290,C0334606,0
2056,C0042514,1
113612,C3495676,0
23394,C0431350,0
1795,C4310660,0
3553,C0011615,1
26005,C1836330,0
778,C1969651,0
9054,C0220615,0
4313,C0024143,1
9575,C0004775,0
56478,C0085215,1
100216344,C3842001,0
1129,C0750955,1
23025,C0342765,0
9451,C0751635,0
4609,C1527338,0
55214,C0162835,0
1499,C0279606,1
8629,C3150801,0
166,C2751322,0
9349,C0268160,0
7528,C1837187,0
11181,C3151445,0
9734,C3150416,0
6334,C0040827,1
57697,C1864952,0
57492,C0019569,1
7132,C0006625,1
9508,C0340834,1
6964,C0272087,0
146183,C0033377,0
8573,C1845902,1
8678,C0013473,0
407032,C1367420,0
3730,C4310727,0
4221,C4733333,1
89970,C4225232,1
7442,C0014868,1
50674,C1835888,1
7035,C1268935,1
3091,C1176475,1
85413,C4274077,0
9496,C3150607,1
5743,C0030354,1
124512,C4014745,1
9644,C2931426,0
79728,C0015625,1
60528,C2931456,1
6948,C2676232,0
3958,C0000786,1
715,C0272242,1
10269,C1856728,0
7054,C0751088,1
9962,C0008370,1
51601,C0009319,0
7128,C0079765,1
639,C0003873,1
4353,C0030472,0
10320,C2936664,1
345895,C0024115,1
1781,C2699746,0
7844,C0545053,0
1145,C1853949,1
148,C1845902,0
1136,C1861063,1
23411,C0751955,1
5443,C4505390,1
3779,C0234302,0
4851,C0007114,1
83478,C3551173,0
5683,C1837610,0
100996717,C4225170,0
10563,C0014175,1
8659,C0751604,0
6390,C2675496,0
3329,C0752160,0
9343,C0152423,1
5695,C0677866,0
11009,C1292779,0
4221,C4310785,0
6469,C0030569,1
55703,C3280644,1
1993,C2677613,0
5728,C0001418,1
3856,C0001193,0
7273,C0410204,1
5142,C0001956,1
324,C2713442,1
2214,C3810342,1
2294,C0024899,1
56006,C0751268,0
23135,C0085650,0
2916,C0005001,0
6892,C3554690,0
4632,C1847973,0
224,C0432197,0
51567,C2675859,0
9639,C1280798,0
134701,C0265343,1
367,C4225256,0
2277,C4693912,0
23325,C0019618,0
80224,C0949855,1
220,C0277005,0
5122,C1865695,0
943,C1266194,1
27133,C4749652,0
84868,C0751358,0
112752,C4310741,0
9922,C1842364,1
6628,C4015062,0
5304,C0003803,0
95681,C4015555,0
3012,C0087031,1
3553,C0037274,1
65125,C0268436,1
92579,C2751630,1
5830,C1832200,1
4126,C2931893,1
54880,C4015195,0
123016,C3808115,0
1757,C4225321,0
219,C0019209,1
917,C3151070,0
3305,C4014528,0
27315,C1856797,0
7052,C0034068,0
10216,C1859690,1
587,C0456889,0
3576,C1318973,1
1487,C4751572,0
83696,C0023264,0
2671,C0008384,0
6884,C0376480,0
3638,C0333768,0
9632,C0035585,0
5260,C4693688,0
150365,C1851124,0
10459,C4540511,0
8831,C0004352,1
23237,C3280856,0
667,C3539003,1
1371,C0270786,0
210,C0023890,1
9332,C1846648,0
7036,C0151526,0
146862,C0043459,0
1182,C0017638,1
3553,C0029458,1
129880,C0015397,1
284688,C0340803,0
948,C0221260,0
55703,C1859301,1
407054,C4721610,1
3161,C0026267,0
3606,C0011616,1
6513,C0677598,1
3553,C0037116,1
5238,C3151267,0
1131,C1868111,0
10084,C0031192,1
6885,C4281559,1
407009,C0024312,0
9829,C2751682,0
2720,C0026760,1
482,C1969054,0
4200,C2315229,0
7109,C0037274,1
340205,C2677362,0
2034,C0856823,0
7515,C1568868,1
29072,C0920269,1
6464,C2675525,0
4852,C1834038,0
1496,C4748540,1
57102,C0751858,0
100303453,C0037650,0
30835,C0752305,0
6532,C0581391,1
4221,C0032000,1
173,C4310782,0
342945,C4748657,0
6391,C0031511,1
9228,C0080274,0
2059,C0079474,0
1153,C0025164,0
5913,C1276035,1
92749,C4225324,0
7124,C0206617,1
1760,C0027873,0
54676,C0268164,0
5443,C0010481,1
60678,C3280943,0
55706,C0043094,1
79944,C1845069,0
6347,C0010346,1
2566,C1838604,1
5444,C0015695,1
177,C0004153,1
55603,C4085873,0
388753,C1858424,1
3108,C0086457,1
2770,C0262497,1
6775,C0751743,0
55034,C0039621,0
5611,C0011882,0
4988,C1257861,1
5337,C0238281,1
6271,C0026918,0
285489,C2751317,0
6297,C4049702,0
3117,C0023290,1
56155,C3495537,0
51778,C0013374,0
100049707,C0003126,0
442905,C0009171,1
23042,C0346302,0
84317,C0009178,0
79139,C0020557,0
1813,C4505390,1
9555,C1859098,0
79925,C2751812,0
22807,C0023452,1
83990,C4228778,1
5341,C1527335,0
2524,C0010346,1
2494,C0271650,1
2997,C0028945,0
51621,C1834339,0
3257,C0079504,1
846,C3715128,1
65057,C0079474,0
11321,C0268247,0
4086,C3203102,1
57016,C0027651,1
7782,C0035228,1
8111,C1843792,0
5071,C1843632,1
1788,C0079773,1
4284,C0858617,1
942,C0011616,1
3557,C0544796,1
78989,C4282179,0
126,C3553587,0
2059,C4552765,0
342035,C0002896,0
10154,C1298692,0
2178,C0205825,0
861,C0017636,1
143458,C0013146,1
7337,C3552574,0
338324,C4540478,0
7443,C0339527,0
84992,C4225201,1
344167,C1842937,1
1440,C0021308,1
348,C0036489,1
6647,C0011573,1
11076,C0266464,0
8302,C0024314,0
23139,C3151265,0
6722,C1858695,0
2664,C0525046,0
84876,C4014557,1
55187,C4552765,0
8801,C4479534,0
54902,C0231712,1
7012,C0015469,0
5921,C4747394,1
729582,C1842073,0
6616,C0751884,1
4318,C2751322,1
8671,C0010038,1
10095,C4310657,0
8725,C0085417,0
6173,C0015371,0
3106,C0011609,1
4792,C0206726,1
3235,C4225341,0
83746,C4540497,0
23705,C1291329,0
343035,C0339527,1
2641,C0860634,1
23593,C2751092,0
5903,C0334121,1
116931,C4479270,0
22897,C0494410,0
574447,C1855346,0
64105,C3658267,1
673,C0496905,1
1312,C0795907,1
5160,C1839413,1
22925,C1332243,0
81796,C1855900,0
55759,C0010054,1
22853,C4721769,0
9187,C0015397,1
5970,C0022661,1
54968,C0002390,0
5162,C0034345,1
4540,C2931092,1
658,C4317009,1
7157,C0022783,1
4547,C1292775,0
6324,C4479236,1
9748,C3808953,0
10257,C0014175,1
8339,C3150974,0
1973,C3150657,0
6278,C4748770,0
7091,C0151744,1
6872,C3810062,0
9757,C4310633,1
3433,C1857682,0
26136,C1096063,0
8848,C0025290,0
3219,C0153567,1
6927,C1858424,0
5495,C3827793,0
4722,C0029124,1
51305,C0751124,1
1504,C1851850,0
11005,C4747922,0
64170,C2676023,0
64419,C0031911,0
6532,C0178417,1
64783,C0265242,0
57449,C0393541,1
9935,C1623209,1
1495,C1868569,1
25814,C4540395,0
1827,C0376634,1
4716,C1838979,1
100506658,C0027651,1
7040,C0011882,1
6154,C3275495,0
4090,C1864205,0
64581,C1956130,0
9274,C0376362,0
3569,C0019207,1
1508,C0432219,0
4846,C0003129,1
7372,C0019025,1
1565,C0043094,1
3192,C0268165,0
6259,C1291512,0
8462,C0268654,0
54487,C3280939,0
25970,C1866432,1
9750,C0018784,1
84254,C1851124,0
55193,C0010691,0
23133,C0008924,1
4758,C4282398,1
10919,C0007621,1
79184,C2748507,0
7403,C0023480,1
8644,C0393559,0
3630,C0018790,1
1848,C2749283,0
7276,C0268383,1
140803,C1300287,0
5346,C2880562,0
126129,C0002382,0
574411,C0268119,0
5349,C4693810,0
4853,C2930971,1
64332,C3150974,0
2733,C3203102,0
9516,C1839040,0
3280,C0259785,1
121214,C2828721,0
359787,C0751372,0
120227,C4310785,0
81693,C2239351,0
523,C4693934,1
221035,C0004238,1
2052,C0032914,1
5328,C0472387,1
5444,C3714618,1
56172,C0878659,1
3753,C4551509,1
2272,C0042076,1
56145,C0432291,0
3963,C4303082,0
6640,C1835671,0
5894,C0151779,1
714,C4015307,0
2322,C0038002,1
10678,C0003873,1
4397,C1849678,0
6240,C3809414,0
137682,C4748786,1
4724,C0751268,1
4046,C0009324,1
1482,C0266283,1
5148,C4748167,0
8799,C0282525,1
51491,C0013911,0
6505,C0014556,1
9173,C1842036,0
6648,C0029408,1
81607,C1864040,0
2673,C1859098,0
5296,C2931009,0
596,C0153452,1
768219,C0032463,0
4141,C4225400,1
347088,C0019069,0
139628,C0206727,1
55812,C1858080,1
130340,C0392439,1
27146,C0155016,0
122622,C0018671,0
1181,C0270853,1
94235,C1306065,0
490,C0268446,0
7057,C0025945,1
6785,C1851481,1
55636,C0342384,1
4283,C0014175,1
10060,C0007193,1
5146,C0152200,1
9227,C1866560,0
4512,C1848201,0
84976,C0751617,1
3569,C0917804,1
3299,C4310759,0
7534,C0024667,1
9232,C0030246,1
80204,C0008924,1
51339,C1856403,0
800,C0087031,1
8665,C1860224,0
891,C4721890,0
23345,C3683483,1
640,C0025990,0
80332,C1321872,1
27295,C3280296,0
1181,C4554120,1
4036,C0008073,1
9897,C4014361,0
6376,C0020517,1
51114,C0398788,0
51428,C0751352,0
64116,C2677100,0
11041,C3151060,0
6285,C0221480,1
717,C3150275,1
5727,C1368275,1
259232,C1852085,1
84631,C0021390,0
9567,C4021765,0
6733,C1611706,0
9785,C4748725,1
4254,C4225241,1
5420,C0019080,1
5695,C1136321,0
768219,C0017924,0
84962,C1291373,0
10686,C4479208,0
7465,C4316870,0
1144,C0751884,1
6623,C4310652,0
4713,C3150667,0
1280,C1861481,1
3848,C3665704,1
3229,C3554127,1
693223,C4014343,0
51008,C0009917,1
4846,C0034189,1
8856,C0015695,1
56683,C1856972,0
3039,C0016479,0
3205,C3806730,0
3423,C0272052,0
8242,C1845243,1
91801,C3553645,0
7421,C0600228,0
9466,C1840528,0
724066,C1850407,0
23291,C4551772,0
79571,C3554195,0
60482,C0393929,1
5460,C2751492,0
58513,C4540400,0
79644,C1519086,0
1282,C0497327,1
9420,C1865322,0
112802,C4225339,0
56172,C0079136,0
151,C2750514,0
91937,C0035508,0
2626,C4017330,0
7015,C0024115,1
1543,C0024117,1
64065,C3280974,0
60684,C1969652,0
55612,C0236663,0
84530,C3809221,0
3329,C2931002,0
84662,C1850555,0
301,C0279626,1
116519,C0020557,1
27035,C0020443,1
931,C3150740,1
88,C1855789,0
7042,C0003504,1
54663,C1857512,0
2952,C0403823,1
2956,C0007103,1
7862,C0041409,0
55630,C0263372,1
56729,C4505390,1
25807,C0349633,0
632,C0006663,1
5709,C0220597,0
718,C1332655,1
2304,C4310771,0
23400,C0027877,1
81839,C0011881,0
3350,C0751565,1
5465,C1706412,1
3850,C0339277,1
728294,C0265962,0
4478,C0029408,1
3759,C1850959,0
590,C0022104,0
3569,C0040136,1
253782,C0006840,0
8115,C0438414,0
2584,C0086543,1
64421,C0026552,0
773,C0206368,1
8547,C0003257,1
192286,C4310741,0
1493,C1832392,1
3845,C0030849,1
406979,C0026764,1
5770,C0021655,1
93233,C0022521,1
554210,C0022336,0
3381,C2959886,0
4162,C2676782,0
109580095,C0085578,1
8437,C0521573,0
10280,C0233796,1
3240,C0004364,1
5831,C1855552,0
83716,C1861481,0
3082,C0004114,1
6335,C0014550,1
1565,C0033054,1
8309,C0036323,0
1139,C0086241,1
3899,C0003873,1
4851,C0376634,1
79583,C4310691,0
1522,C4540481,0
107,C3553868,0
3198,C2750815,0
5426,C0346191,1
84570,C3553758,0
7249,C0740340,0
693124,C0027055,1
506,C3805432,0
6259,C0043094,1
55072,C4014605,1
28964,C2720163,0
1649,C0015695,1
467,C0238281,1
4093,C3554605,0
3785,C1956132,0
7592,C0005956,0
442907,C0234162,0
5290,C3809653,0
25825,C0162635,0
81788,C0796147,0
5395,C3280598,0
127,C0206138,0
182,C0015393,1
221656,C0751506,0
3596,C0003865,1
26123,C0878659,1
326,C0011579,0
1349,C4225281,0
1055,C0751744,0
57016,C1842816,0
915,C0162820,1
1280,C0700635,1
5718,C4521680,0
2010,C3502052,0
23512,C0752288,0
6775,C0008312,1
29926,C0020540,0
5465,C0238286,0
7044,C2930808,0
283652,C0015397,1
1441,C0023481,1
6909,C4748253,0
60,C0018784,1
9939,C4014656,0
16,C0525046,0
4680,C0085605,0
3164,C0151744,1
1376,C0750968,1
302,C0026640,1
3975,C1720887,1
5345,C1833296,0
98,C0334401,0
6928,C1567427,1
4988,C0152115,1
3683,C1833511,0
92344,C0001787,1
7976,C3150878,0
5914,C0393588,0
301,C4749023,0
358,C1847200,0
3172,C1832174,0
2200,C0878659,1
3659,C2608045,0
2017,C0087031,1
55843,C4310669,0
2202,C0040411,0
10404,C0334488,0
7358,C3150908,0
5327,C0751953,1
7471,C0001787,1
4222,C4014258,0
79703,C2678312,0
54903,C0162672,0
7274,C0035309,1
23133,C0238590,0
240,C0020429,1
3569,C1368275,1
79711,C1855304,0
10015,C0029408,1
4539,C0917796,1
6777,C4054695,0
6323,C0270854,1
7010,C0019207,1
5979,C1257877,1
2395,C0016719,1
56172,C4748872,0
63826,C2936862,0
26040,C0342573,0
157922,C0013409,0
6778,C0079744,1
1413,C0268532,0
8927,C4225272,0
6366,C0079136,0
190,C0220766,1
22999,C0751480,0
2539,C0031306,1
92211,C0015397,1
650,C4304539,1
8600,C1318518,1
3291,C3887949,1
5443,C0008370,1
7048,C0521664,1
3623,C0751472,0
6869,C0041671,1
84818,C0030809,0
51021,C4310712,0
3958,C1536220,1
2950,C0011616,1
6424,C0265294,1
5148,C1969054,0
344558,C0751349,0
148103,C3550856,0
6228,C0030305,0
1499,C0431128,1
10371,C3554330,0
197257,C3275521,0
4693,C0154832,1
54221,C0004352,1
896,C1850625,0
8270,C3540453,0
2072,C0268140,1
3312,C0268248,0
8801,C3151209,0
1298,C0009782,1
286262,C4225422,0
51259,C4225209,0
673,C4551484,1
5290,C0029925,1
1471,C0281784,1
6833,C0271714,1
3559,C0345967,1
6844,C1861829,0
6271,C0796160,0
55145,C0752202,1
8802,C3151476,1
6401,C0004238,1
1952,C0020557,1
10512,C0019569,1
5178,C0023897,1
4908,C0271680,1
1892,C4225391,1
50943,C0023493,1
259197,C1292775,0
574454,C1858516,0
29123,C2931459,0
1630,C3179058,1
89884,C2751608,1
875,C0024302,1
100126335,C0343047,0
6010,C3711543,1
4575,C2673642,0
1277,C0016059,1
1815,C0524528,1
6496,C0266484,1
4524,C0038454,1
9197,C4693860,0
3572,C0949496,0
6788,C0751747,0
6340,C0393691,0
7046,C4707243,1
6347,C0017658,1
10277,C3553449,0
5824,C0282525,1
9555,C0003126,0
2562,C0349255,1
7534,C0036349,1
213,C0013221,1
10204,C0751325,0
50489,C4016444,0
4535,C2931358,0
6013,C3280378,0
7466,C4551693,1
6863,C0178824,1
1154,C1860446,0
406932,C0019693,0
6915,C1319853,1
4882,C4014690,1
79583,C3554235,1
8328,C0032197,1
153562,C1845118,0
9611,C0034535,0
6783,C0524610,1
1413,C3808012,1
434,C3888024,0
5903,C1868081,0
3218,C0019154,0
340024,C4225172,0
84152,C0454606,1
55244,C0022658,1
335,C4317171,1
2260,C0878659,1
2878,C1839413,0
1844,C0149840,0
3371,C0273115,1
2520,C0017178,1
6416,C0278883,1
4211,C0751251,1
1258,C2746083,0
2539,C0026769,0
6875,C3151001,0
3560,C0236964,0
5087,C0343640,1
57560,C0878659,1
9719,C3541456,1
389856,C4310816,1
133686,C0796063,0
6870,C0271623,1
3039,C0024667,1
51614,C4016468,0
5515,C0004096,1
6532,C0031212,1
1814,C0021122,1
9687,C0086647,0
26470,C0015624,0
6611,C0040156,0
90332,C0751083,0
7200,C1527384,1
4659,C0086501,0
7037,C1843156,0
2879,C0752351,1
3680,C1839839,1
7356,C0023521,0
4524,C4017062,1
57716,C0004368,0
2157,C0019069,1
2702,C1843687,1
6524,C1869117,0
3703,C0220701,0
54806,C1845903,0
23316,C1136082,0
3290,C0268468,0
5922,C3809147,0
4150,C2930990,0
3048,C3151421,1
8863,C0023473,1
4582,C0025500,1
3192,C4304540,1
3606,C0036202,1
9759,C0264423,0
79158,C0035344,0
204219,C2750787,1
59341,C0013366,1
26011,C3836857,0
54205,C3150875,0
8772,C0018784,1
57545,C2676788,1
1999,C0005426,1
7915,C0752202,1
284013,C2748608,0
716,C2717906,1
7456,C0268575,0
841,C1846545,1
4891,C0026851,0
6895,C0001080,0
65062,C1855675,1
1844,C1843852,0
275,C1855681,0
26276,C2673609,0
6718,C0039445,0
259197,C3203738,0
3280,C1565950,1
3949,C1862939,1
8350,C4310669,0
54968,C3553358,0
9963,C0008370,1
5444,C0003873,1
54795,C1855722,0
3859,C0029396,0
538,C0234370,1
207,C0149925,1
1783,C0334605,0
64506,C1395852,0
338,C1855925,0
54469,C2931889,0
204,C2700553,1
3068,C0427149,0
8925,C2751083,0
9625,C0022904,0
2747,C3160718,1
3123,C0042109,1
3514,C0019209,1
2778,C1864100,1
2160,C4316791,0
2175,C1855710,1
514,C3809332,0
4126,C1850077,0
5054,C0086132,1
1111,C2749477,0
5743,C0022658,1
151507,C4225247,0
7086,C4749014,0
213,C0030286,1
64240,C0020445,1
217,C0520459,1
9326,C1850056,1
10463,C4539828,1
653361,C0751003,1
4200,C4748840,0
7203,C4015447,0
79664,C0334475,0
3972,C0271582,1
2912,C1854989,0
10171,C0152013,1
6094,C1852085,0
7412,C0009324,1
3674,C0751195,0
6000,C0265552,0
1482,C0749420,1
847,C0007786,1
195828,C1857810,0
11017,C0004238,1
3670,C0005684,1
9518,C2930922,0
64170,C0231694,0
23500,C0024517,0
3667,C4755276,0
84456,C0265987,0
788,C1859452,0
1363,C0262587,0
11009,C1853800,0
79809,C4551856,1
9091,C1514428,0
91574,C0472817,0
3596,C0037199,1
123263,C2931599,0
4193,C0021364,1
1543,C0005612,1
2488,C0020619,1
5970,C0266508,0
5583,C1832187,0
3685,C1850106,0
23411,C0027055,1
221322,C1865267,0
83700,C0236795,0
89884,C0033817,0
5621,C0206042,1
23315,C1865014,0
7376,C2610861,0
2356,C0524909,0
6900,C4551485,0
27044,C1839840,0
6352,C0017658,1
407055,C0005684,1
468,C0003129,1
2992,C2678488,0
3736,C4522164,0
998,C0001624,1
1361,C0032796,1
57636,C0342686,0
643226,C2752061,0
53630,C0157743,0
30834,C2931010,0
3553,C4225431,0
2146,C4551902,1
22871,C0004352,1
10577,C2675861,0
427,C4551895,0
8074,C1850362,0
1593,C0393720,1
84668,C1855565,0
283092,C1841973,0
3753,C0085633,0
84233,C2677897,0
7050,C0078982,1
84908,C4750855,0
57217,C0220744,1
183,C0020452,1
26525,C0030246,1
407001,C2751494,0
132320,C0403553,1
57007,C1843140,0
5080,C1840452,1
4514,C4551527,0
23245,C0029410,1
95681,C0342687,0
3945,C0025521,1
781,C1865020,1
5025,C0014544,1
9495,C0342895,0
1727,C0025637,1
55110,C3554349,0
56981,C2751088,0
121512,C3151185,0
65057,C2678485,0
6311,C0234303,0
401014,C1857388,0
1514,C0025286,1
4283,C0008312,1
6514,C0339535,0
8890,C0025517,0
353514,C0087031,1
1260,C3841459,0
70,C4021133,1
2932,C4518356,0
55843,C3553077,0
2548,C1135745,0
4791,C3151293,0
7153,C0023903,1
389827,C1836765,0
6362,C0007621,1
3664,C1298692,1
55143,C3807873,0
4750,C0345958,1
10735,C0024799,0
5309,C0026010,1
4217,C0002152,1
54880,C4552079,0
8910,C1849718,0
6309,C0086543,1
1674,C0686353,1
442897,C4012454,0
79809,C0687120,1
3757,C0004238,1
55102,C0027022,1
284058,C1840646,0
7399,C0015397,1
574511,C0027659,1
29893,C0085215,1
5122,C2676498,1
219699,C0751530,1
5550,C0262497,1
6607,C0393546,1
29949,C4016470,0
9526,C1708371,0
8838,C0751202,0
1956,C0007873,1
6648,C0002871,1
81567,C1859538,0
10519,C0014522,1
5015,C1855052,1
10461,C0268162,0
7273,C0278883,1
4297,C0751710,0
1540,C1851526,1
778,C4748283,0
7177,C0011616,1
55714,C0220704,0
124626,C0342639,0
1280,C0410574,1
6523,C1836892,0
23213,C3150215,0
336,C0752258,0
3661,C4072872,0
207,C1334271,1
5336,C0004153,0
139628,C0268119,0
3613,C3809609,0
9320,C0268134,0
23198,C0019693,1
3350,C0234375,1
7040,C2350873,1
3903,C2673873,0
10352,C3553758,0
8216,C2931258,0
2152,C0012739,1
8880,C0022107,0
5479,C4693390,0
57817,C0022661,1
1432,C0008312,1
139105,C0087031,1
83716,C0149504,1
407000,C3661523,1
116442,C2931498,1
1081,C2931367,1
6218,C2675860,1
9201,C0282528,0
27255,C4551988,0
1420,C1852438,1
8301,C0338656,1
144568,C2930844,0
10560,C0003431,0
10144,C4310766,0
1565,C0004782,1
6878,C4310702,1
101926885,C3492944,0
4257,C2677903,0
1380,C0086236,0
1657,C2673760,0
56649,C0270541,0
3489,C3810100,0
22978,C0268363,0
3329,C0022541,0
1906,C0751530,1
64801,C0162670,0
4488,C0752207,0
788,C0042749,0
4549,C1864843,0
9215,C1836373,1
3280,C0334611,1
23761,C2673809,0
10265,C0020608,1
1188,C2751312,1
6382,C0345967,1
4571,C0162672,1
5591,C4014833,1
1302,C2677500,0
55764,C2936718,1
5693,C3280271,0
1269,C1866174,0
5649,C0019569,1
65266,C1840390,1
2261,C0039743,1
6663,C4722564,0
5788,C0086457,0
3620,C0043094,1
24140,C3150860,0
1499,C0014518,1
375,C4748602,1
252995,C0242698,1
3417,C0027643,1
5243,C0003865,1
1577,C0149504,1
1536,C0022661,1
5819,C0338656,1
2597,C0152013,1
5063,C0796237,1
1814,C0009171,1
3251,C1959897,1
26576,C1848552,0
3040,C1527405,1
55151,C0272325,0
203286,C0243050,1
5887,C1450010,0
154796,C0006118,1
5080,C0344516,1
1636,C0149721,1
3767,C4303593,1
551,C0036974,1
7428,C0342791,0
5167,C3809781,1
5166,C4551556,0
2074,C0376634,1
375748,C4505291,0
4763,C0751689,1
10928,C0003463,0
210,C0205766,0
183,C0003811,1
8404,C4551974,0
3852,C4225196,0
284252,C1836076,0
6716,C0002170,1
7048,C2931337,0
440138,C1859564,0
3207,C0235974,0
50943,C0003873,1
6638,C0004352,1
1745,C0033975,1
4968,C0039070,0
4763,C1370889,1
5727,C0751675,1
50939,C3150703,0
89797,C0013363,0
5008,C4225170,0
1137,C0393688,1
3954,C0026825,1
6351,C0949804,1
6442,C3890168,0
7260,C0013146,1
3135,C1608955,0
2784,C3501847,1
23743,C1850383,0
6863,C0751371,1
2526,C3150821,0
3693,C0013393,0
196528,C0265338,1
9213,C0393590,1
6017,C0311338,1
8452,C1851741,0
11136,C1857389,1
549,C0701826,0
2235,C1306065,0
7042,C0004364,1
2200,C0265313,1
308,C2677500,0
7040,C0024117,1
567,C1858266,1
329,C0023418,1
9083,C0206245,0
8557,C0234462,0
4204,C0162635,1
406962,C0949331,0
6713,C3276539,0
1813,C0041671,1
267012,C1832978,0
5080,C4708599,1
60561,C0878500,0
1300,C0018800,0
10300,C0023931,0
768,C1176475,1
493856,C0043207,1
27102,C1848638,0
54872,C0220708,0
6351,C0034069,1
5162,C0751595,1
214,C0024667,1
3156,C0020443,1
114609,C1970119,0
10786,C2675207,1
8200,C0342282,1
9639,C0020678,0
56894,C0010692,0
10265,C1691779,1
55811,C0543800,1
84919,C4014492,0
60558,C4310779,0
6514,C0002152,1
2529,C3279708,0
3953,C0085207,1
7849,C1869118,1
120,C0149504,1
114902,C0035304,1
8028,C0334609,1
442907,C2350873,0
387775,C0751409,0
574456,C0220679,0
5887,C0021364,1
10133,C0220597,0
221421,C2931010,0
5460,C0205852,1
26229,C1956260,0
6655,C1853297,0
355,C2717884,1
3623,C0342549,1
11141,C1864720,0
4852,C0011573,1
6351,C0029230,0
4790,C4225277,1
63901,C0001403,0
55331,C4540358,1
318,C3279904,0
10312,C0279637,0
9693,C0037822,0
998,C0024667,1
7356,C0403445,0
3664,C4693736,0
29760,C0001768,1
80144,C0265233,1
4998,C1868684,1
2629,C4310656,0
3400,C0008370,1
3351,C0009171,1
2811,C1280798,1
4689,C0018799,1
491,C1832394,1
9997,C0085578,0
3552,C0011991,1
57822,C4540474,0
6888,C1834703,0
1822,C0751782,1
9031,C1857762,0
5771,C0009324,1
8878,C4014501,0
5588,C0035305,1
7015,C0085786,1
64399,C0848558,1
5532,C4225189,0
302,C0026998,1
1260,C4225295,0
51593,C0017636,1
7124,C0038454,1
6125,C0344516,0
4792,C0007786,1
619509,C0796117,1
729238,C4693688,0
3931,C0023195,1
3340,C0238198,1
3146,C0751373,1
55851,C1862112,0
29893,C0751337,0
1565,C0234374,1
2247,C0751119,1
406946,C3501843,1
85021,C3278138,0
1636,C0010068,1
196527,C0038013,1
207,C0281784,1
344,C1720779,1
7201,C2940786,1
6897,C0027121,1
4851,C0496956,1
1808,C1720189,0
6602,C1869118,0
5063,C2931498,1
30009,C1861065,0
596,C2931456,1
3162,C0152020,1
93986,C0234526,1
7086,C0751038,0
83729,C2748544,0
5468,C0029408,1
3630,C0011854,1
5581,C4721453,1
57465,C0751782,1
84456,C2931840,0
5243,C0027497,1
4758,C3149378,0
351,C3888308,1
9370,C0085207,1
4831,C0005747,0
3295,C0282526,1
4508,C0271708,0
26277,C1327916,1
7148,C0042580,1
3827,C0019243,1
494326,C1836727,0
84720,C3553637,1
51633,C0280803,0
407019,C0008370,1
27031,C1858392,1
5970,C3711390,0
23189,C1853892,0
1303,C2676465,0
84920,C4748839,0
9631,C0003510,0
4843,C0041408,1
5080,C0004352,1
1786,C0003865,1
83861,C1836032,0
343641,C4707228,1
51135,C0427169,0
170302,C0007114,0
54919,C0751480,0
29071,C1850569,0
1260,C1837728,0
121256,C4693567,0
10189,C1320474,0
3176,C1855849,0
84687,C0271051,0
5979,C0279680,1
7443,C0266468,1
7157,C0496956,1
107075310,C1864827,0
65250,C3550856,0
673,C0268654,0
54809,C0021400,1
4814,C1841679,0
23259,C0347284,0
3014,C0019284,0
84340,C1867362,0
6154,C4229584,1
55364,C4310736,0
383,C0018500,1
83538,C4310721,1
3483,C0013336,1
3005,C4551962,0
91147,C1835171,0
6478,C1969644,0
2591,C1842870,0
100422821,C0920269,1
346007,C4748934,0
54861,C4225298,0
8675,C1449843,1
1548,C3809655,0
23492,C1853392,0
968,C4048268,0
815,C0019209,1
3006,C4722277,0
3108,C0011616,1
345,C0007222,1
221833,C0033975,1
4935,C4554036,1
5294,C0004352,1
847,C0017638,1
388531,C4305529,0
1890,C0279626,1
633,C4310811,1
1636,C0400966,1
252995,C3854603,0
55784,C2677112,0
4053,C3538951,1
55294,C0279626,1
116039,C0007120,0
23259,C1314665,0
3239,C1853137,1
9843,C0004364,0
55765,C3696898,0
2994,C3280283,0
81572,C0023903,1
9131,C0019087,0
1314,C0543663,0
4010,C0338715,0
2917,C3502075,0
